dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.9962797966798881,tcp,http,FIN,277,455,3374,385,3773.0364627757217,56.737553978158004,64,3386.5988362344465,386.437626541275,1,0,0.0036101083032490976,0.002197802197802198,1.207737597182894,0.2920468916286924,0,0,0,0,0,0,0,12.180505415162456,0.8461538461538461,0,0,277,1,455,277,455,455,0,0,0,277,455,0,Fuzzers,1
2.417892093540862,tcp,http,FIN,21,18,1764,6780,3533.656453414267,68.63645699603286,64,729.5610936122154,2804.095359802052,2,0,0.047619047619047616,0.05555555555555555,1.106720612031937,0.4901735711213051,0,0,0,0,0,0,0,84.0,376.6666666666667,0,0,21,1,18,21,18,18,0,0,0,21,18,0,Normal,0
24.420686959078946,tcp,dns,FIN,22,41,12592,10796,957.7126163236362,59.41658629502531,64,515.6284104988553,442.0842058247809,0,0,0.045454545454545456,0.024390243902439025,2.8060973239440155,3.8291563847997656,0,0,0,0,0,0,0,572.3636363636364,263.3170731707317,0,0,22,1,41,22,41,41,0,0,0,22,41,0,Shellcode,1
0.5297627285443218,tcp,smtp,FIN,50,279,3046,1880,9298.502394714757,66.40512212875129,64,5749.743868108231,3548.758526606525,1,0,0.02,0.0035842293906810036,1.5953289325143272,2.4546633172958963,0,0,0,0,0,0,0,60.92,6.738351254480286,0,0,50,1,279,50,279,279,0,0,0,50,279,0,Fuzzers,1
18.61910038625265,tcp,http,FIN,15,3,5475,4391,529.8859663104092,55.49294600944144,64,294.0528750810349,235.83309122937433,2,1,0.06666666666666667,0.3333333333333333,1.2420134844036397,0.3480299279778783,0,0,0,0,0,0,0,365.0,1463.6666666666667,0,0,15,1,3,15,3,3,0,0,0,15,3,0,Normal,0
15.607106149710498,tcp,smtp,FIN,15,49,21852,5582,1757.7890312810414,66.49780426926314,64,1400.1314395113113,357.65759176973,1,1,0.06666666666666667,0.02040816326530612,0.40735628739943036,0.23437338844511318,0,0,0,0,0,0,0,1456.8,113.91836734693878,0,0,15,1,49,15,49,49,0,0,0,15,49,0,Exploits,1
23.3804652798247,tcp,http,FIN,43,44,24075,8728,1403.0088626296981,60.61035607280039,64,1029.705769832332,373.3030927973662,0,2,0.023255813953488372,0.022727272727272728,1.4677987946906441,1.5264393714968376,0,0,0,0,0,0,0,559.8837209302326,198.36363636363637,0,0,43,1,44,43,44,44,0,0,0,43,44,0,Exploits,1
7.584001956471542,tcp,http,FIN,26,24,21901,3208,3310.7850108838797,61.09870403736479,64,2887.7893394148655,422.99567146901455,1,1,0.038461538461538464,0.041666666666666664,2.7201485089297224,2.3243467193843594,0,0,0,0,0,0,0,842.3461538461538,133.66666666666666,0,0,26,1,24,26,24,24,0,0,0,26,24,0,Shellcode,1
3.8848187407760406,tcp,ftp,FIN,13,49,10281,11809,5686.236984016209,65.38750463795108,64,2646.4555198130665,3039.781464203142,0,1,0.07692307692307693,0.02040816326530612,1.9816724043839082,0.48055394430140863,0,0,0,0,0,0,0,790.8461538461538,241.0,0,0,13,1,49,13,49,49,0,0,0,13,49,0,Backdoors,1
9.504990951437785,tcp,ftp,FIN,4,27,6322,6603,1359.8119204989757,65.95793981098228,64,665.124252332265,694.6876681667108,2,1,0.25,0.037037037037037035,0.26186521679549074,0.5423678779727069,0,0,0,0,0,0,0,1580.5,244.55555555555554,0,0,4,1,27,4,27,27,0,0,0,4,27,0,Normal,0
13.974097469057815,tcp,smtp,FIN,30,10,19363,8754,2012.0798543346464,63.884166021017045,64,1385.635104011159,626.4447503234874,2,1,0.03333333333333333,0.1,0.40446706052955317,2.0261122231658835,0,0,0,0,0,0,0,645.4333333333333,875.4,0,0,30,1,10,30,10,10,0,0,0,30,10,0,Exploits,1
22.130289232754848,tcp,ftp,FIN,58,36,1361,4192,250.92306483645288,66.28945809010881,64,61.49942215782683,189.42364267862607,2,0,0.017241379310344827,0.027777777777777776,0.593452956600101,1.0348523906084082,0,0,0,0,0,0,0,23.46551724137931,116.44444444444444,0,0,58,1,36,58,36,36,0,0,0,58,36,0,Backdoors,1
14.867577332082211,tcp,dns,FIN,8,26,470,2033,168.35291615392282,69.8155090446235,64,31.612413340928374,136.74050281299444,0,0,0.125,0.038461538461538464,0.6904572002081981,0.4430484750393749,0,0,0,0,0,0,0,58.75,78.1923076923077,0,0,8,1,26,8,26,26,0,0,0,8,26,0,Worms,1
0.7881223106599261,tcp,ftp,FIN,472,391,3452,899,5520.716697331833,64.67451682836821,64,4380.030806524819,1140.685890807014,0,2,0.00211864406779661,0.0025575447570332483,1.3133181447968152,1.0954286412814054,0,0,0,0,0,0,0,7.313559322033898,2.29923273657289,0,0,472,1,391,472,391,391,0,0,0,472,391,0,Fuzzers,1
1.0564323552731036,tcp,dns,FIN,202,242,565,205,728.8682480772216,66.61340573628253,64,534.8189093034158,194.04933877380574,0,2,0.0049504950495049506,0.004132231404958678,0.5608637761830533,0.4378136764891887,0,0,0,0,0,0,0,2.797029702970297,0.8471074380165289,0,0,202,1,242,202,242,242,0,0,0,202,242,0,Reconnaissance,1
5.7194941284423715,tcp,dns,FIN,19,32,2247,8913,1951.2215152914719,58.174413165408744,64,392.86691262185815,1558.3546026696135,1,1,0.05263157894736842,0.03125,0.7736466975309284,0.9187015502312923,0,0,0,0,0,0,0,118.26315789473684,278.53125,0,0,19,1,32,19,32,32,0,0,0,19,32,0,Exploits,1
0.21796176544648763,tcp,http,FIN,338,0,147369,0,676123.1709521135,65.04563497064316,64,676123.1709521135,0.0,0,1,0.0029585798816568047,1.0,1.0571344679933923,1.458470932937856,0,0,0,0,0,0,0,436.00295857988164,0.0,0,0,338,1,0,338,0,0,0,0,0,338,0,0,DoS,1
4.773881640752597,tcp,smtp,FIN,25,2,1658,5558,1511.5582125874419,64.73311225456938,64,347.306474011915,1164.2517385755268,0,1,0.04,0.5,2.6300961220108934,0.7886240700192357,0,0,0,0,0,0,0,66.32,2779.0,0,0,25,1,2,25,2,2,0,0,0,25,2,0,Normal,0
0.16182918046172767,tcp,http,FIN,1990,0,57615,0,356023.5541922296,65.8103581637761,64,356023.5541922296,0.0,2,0,0.0005025125628140704,1.0,0.9847311261640354,1.2394430028751449,0,0,0,0,0,0,0,28.952261306532662,0.0,0,0,1990,1,0,1990,0,0,0,0,0,1990,0,0,DoS,1
19.38776864405104,tcp,smtp,FIN,34,32,4879,9289,730.770015885625,60.06449288914284,64,251.65350843492126,479.11650745070375,2,1,0.029411764705882353,0.03125,1.2196872577394677,1.2113283526573304,0,0,0,0,0,0,0,143.5,290.28125,0,0,34,1,32,34,32,32,0,0,0,34,32,0,Backdoors,1
0.1978817738797105,tcp,dns,FIN,160,247,1054,61,5634.677606426717,66.08389096119487,64,5326.412732891264,308.26487353545264,1,1,0.00625,0.004048582995951417,1.297709539699697,0.11448086069452043,0,0,0,0,0,0,0,6.5875,0.24696356275303644,0,0,160,1,247,160,247,247,0,0,0,160,247,0,Reconnaissance,1
2.4069278304240855,tcp,http,FIN,648,634,744,126,361.4566207607112,63.535456528129195,64,309.10773085743574,52.34888990327541,2,2,0.0015432098765432098,0.0015772870662460567,2.48469025712643,0.8876118566410615,0,0,0,0,0,0,0,1.1481481481481481,0.19873817034700317,0,0,648,1,634,648,634,634,0,0,0,648,634,0,Reconnaissance,1
1.857692404612974,tcp,smtp,FIN,8,29,304,2804,1673.0433909738204,68.61023790701407,64,163.64388380181512,1509.399507172005,0,0,0.125,0.034482758620689655,0.7541987590943113,1.03111113768052,0,0,0,0,0,0,0,38.0,96.6896551724138,0,0,8,1,29,8,29,29,0,0,0,8,29,0,Normal,0
17.469722132918143,tcp,dns,FIN,6,25,1850,7106,512.658411614014,63.912101131624446,64,105.89750574876349,406.7609058652505,0,0,0.16666666666666666,0.04,1.791709988653888,1.8799310120635542,0,0,0,0,0,0,0,308.3333333333333,284.24,0,0,6,1,25,6,25,25,0,0,0,6,25,0,Normal,0
7.613455445307709,tcp,smtp,FIN,8,43,6684,1243,1041.1829499686023,66.31473766272444,64,877.919368940348,163.26358102825444,0,0,0.125,0.023255813953488372,1.343672981108473,2.19981722322858,0,0,0,0,0,0,0,835.5,28.906976744186046,0,0,8,1,43,8,43,43,0,0,0,8,43,0,Generic,1
2.837990360935481,tcp,dns,FIN,118,848,1419,427,650.4602783046475,63.76711357243598,64,500.0016982200947,150.4585800845528,2,0,0.00847457627118644,0.0011792452830188679,0.4375997960163098,0.9339868455148508,0,0,0,0,0,0,0,12.025423728813559,0.5035377358490566,0,0,118,1,848,118,848,848,0,0,0,118,848,0,Reconnaissance,1
2.9400047089411228,tcp,dns,FIN,936,399,275,126,136.39433936295458,59.110514122607626,64,93.53726514915837,42.8570742137962,0,2,0.0010683760683760685,0.002506265664160401,0.5153197429880667,3.0133113126669446,0,0,0,0,0,0,0,0.2938034188034188,0.3157894736842105,0,0,936,1,399,936,399,399,0,0,0,936,399,0,Reconnaissance,1
0.052230706777347924,tcp,ftp,FIN,1550,0,188475,0,3608509.4694092907,62.800352805174526,64,3608509.4694092907,0.0,2,2,0.0006451612903225806,1.0,0.36926705702963447,0.6783468912697592,0,0,0,0,0,0,0,121.59677419354838,0.0,0,0,1550,1,0,1550,0,0,0,0,0,1550,0,0,DoS,1
6.477750790478024,tcp,smtp,FIN,34,11,4613,5943,1629.5779725760372,67.04006472002698,64,712.1298965037191,917.448076072318,1,2,0.029411764705882353,0.09090909090909091,0.26457374595310246,1.7742911386171596,0,0,0,0,0,0,0,135.6764705882353,540.2727272727273,0,0,34,1,11,34,11,11,0,0,0,34,11,0,Generic,1
5.913741046903564,tcp,ftp,FIN,28,10,4845,5362,1725.980207629211,62.77307912213932,64,819.2783487766756,906.7018588525355,1,0,0.03571428571428571,0.1,0.054344046198385704,2.4465047589181728,0,0,0,0,0,0,0,173.03571428571428,536.2,0,0,28,1,10,28,10,10,0,0,0,28,10,0,Normal,0
14.752954748689385,tcp,dns,FIN,6,29,7874,4428,833.8668564744888,62.55683240018618,64,533.7235919265262,300.14326454796264,0,0,0.16666666666666666,0.034482758620689655,1.8081281236397215,0.4487442667647598,0,0,0,0,0,0,0,1312.3333333333333,152.68965517241378,0,0,6,1,29,6,29,29,0,0,0,6,29,0,Normal,0
2.142050748077861,tcp,dns,FIN,478,907,316,55,173.19851097501382,62.469512370092964,64,147.52218185472876,25.676329120285068,0,1,0.0020920502092050207,0.0011025358324145535,0.9070420465969025,3.0911177241649517,0,0,0,0,0,0,0,0.6610878661087866,0.06063947078280044,0,0,478,1,907,478,907,907,0,0,0,478,907,0,Reconnaissance,1
5.164630167142346,tcp,smtp,FIN,2,17,5827,1379,1395.2596346288178,67.05776664199,64,1128.2511644438136,267.0084701850041,0,2,0.5,0.058823529411764705,0.023756005539544968,3.501722925944013,0,0,0,0,0,0,0,2913.5,81.11764705882354,0,0,2,1,17,2,17,17,0,0,0,2,17,0,Normal,0
0.07092045423593081,tcp,http,FIN,1765,0,193351,0,2726307.975366034,73.5158046229185,64,2726307.975366034,0.0,2,2,0.0005665722379603399,1.0,1.50192664717794,1.2377552403305416,0,0,0,0,0,0,0,109.54730878186969,0.0,0,0,1765,1,0,1765,0,0,0,0,0,1765,0,0,DoS,1
0.5780792209912128,tcp,ftp,FIN,439,217,2250,1030,5673.962808031562,68.27078508055985,64,3892.2000969728706,1781.762711058692,0,0,0.002277904328018223,0.004608294930875576,1.8725792966010757,0.636133045222125,0,0,0,0,0,0,0,5.125284738041002,4.746543778801843,0,0,439,1,217,439,217,217,0,0,0,439,217,0,Fuzzers,1
0.18130435938126047,tcp,dns,FIN,459,0,136394,0,752292.99761723,66.92210318585707,64,752292.99761723,0.0,0,1,0.002178649237472767,1.0,0.24907488145085646,2.175107688976926,0,0,0,0,0,0,0,297.15468409586055,0.0,0,0,459,1,0,459,0,0,0,0,0,459,0,0,DoS,1
0.18218506479611854,tcp,http,FIN,404,0,169865,0,932376.0989414484,65.23650514889815,64,932376.0989414484,0.0,2,0,0.0024752475247524753,1.0,0.010328929900674657,1.4939201815844265,0,0,0,0,0,0,0,420.4579207920792,0.0,0,0,404,1,0,404,0,0,0,0,0,404,0,0,DoS,1
13.246113817910896,tcp,http,FIN,15,12,2625,9084,883.9573750428999,65.87578800513695,64,198.17133055663268,685.7860444862672,1,2,0.06666666666666667,0.08333333333333333,3.2356930360123384,0.8097206454889141,0,0,0,0,0,0,0,175.0,757.0,0,0,15,1,12,15,12,12,0,0,0,15,12,0,Exploits,1
1.7788379504311849,tcp,http,FIN,403,201,974,40,570.0350612343353,61.22789392203372,64,547.5484710475765,22.48659018675879,2,2,0.0024813895781637717,0.004975124378109453,0.023055804797952953,1.584311348373888,0,0,0,0,0,0,0,2.4168734491315136,0.19900497512437812,0,0,403,1,201,403,201,201,0,0,0,403,201,0,Reconnaissance,1
8.178062810088841,tcp,ftp,FIN,36,21,1239,2099,408.1651214370825,70.9177610063836,64,151.5028716178985,256.662249819184,2,0,0.027777777777777776,0.047619047619047616,1.6408990692425323,0.40415712895187816,0,0,0,0,0,0,0,34.416666666666664,99.95238095238095,0,0,36,1,21,36,21,21,0,0,0,36,21,0,Exploits,1
10.865846071591797,tcp,http,FIN,16,24,5575,7179,1173.7696186719124,62.27940098944815,64,513.0755546570418,660.6940640148705,2,2,0.0625,0.041666666666666664,0.7108982024626673,3.779685518684471,0,0,0,0,0,0,0,348.4375,299.125,0,0,16,1,24,16,24,24,0,0,0,16,24,0,Normal,0
19.130125534745208,tcp,smtp,FIN,2,24,4894,1030,309.66864222822267,61.03797897480148,64,255.8268627726066,53.84177945561602,1,0,0.5,0.041666666666666664,1.031225310728369,1.2945725372536578,0,0,0,0,0,0,0,2447.0,42.916666666666664,0,0,2,1,24,2,24,24,0,0,0,2,24,0,Normal,0
6.484898695542304,tcp,dns,FIN,17,11,4072,322,677.5741929508351,60.97140137772437,64,627.9203718015021,49.653821149332934,0,0,0.058823529411764705,0.09090909090909091,1.6623196829087197,0.5880534235948749,0,0,0,0,0,0,0,239.52941176470588,29.272727272727273,0,0,17,1,11,17,11,11,0,0,0,17,11,0,Normal,0
10.530660444259238,tcp,dns,FIN,12,10,1551,5154,636.7122020020323,63.504987893235594,64,147.28420959062672,489.4279924114056,2,2,0.08333333333333333,0.1,1.4776847237043629,0.5653048682567403,0,0,0,0,0,0,0,129.25,515.4,0,0,12,1,10,12,10,10,0,0,0,12,10,0,Normal,0
0.010293778777044104,tcp,smtp,FIN,1060,0,155516,0,15107765.900974315,63.551367994122806,64,15107765.900974315,0.0,2,2,0.0009433962264150943,1.0,1.4739911128483119,0.6377658459752571,0,0,0,0,0,0,0,146.71320754716982,0.0,0,0,1060,1,0,1060,0,0,0,0,0,1060,0,0,DoS,1
4.197669311971152,tcp,dns,FIN,27,43,13875,7750,5151.668317065519,66.70959451067314,64,3305.4056832038877,1846.262633861631,2,1,0.037037037037037035,0.023255813953488372,1.2911766873216417,0.2245187591150169,0,0,0,0,0,0,0,513.8888888888889,180.2325581395349,0,0,27,1,43,27,43,43,0,0,0,27,43,0,Worms,1
6.317577856171168,tcp,dns,FIN,19,13,22312,1464,3763.4676677193634,66.88768979140485,64,3531.7332857568317,231.73438196253144,2,1,0.05263157894736842,0.07692307692307693,2.9760350636884825,0.5160168343468422,0,0,0,0,0,0,0,1174.3157894736842,112.61538461538461,0,0,19,1,13,19,13,13,0,0,0,19,13,0,Exploits,1
24.25613237342002,tcp,smtp,FIN,54,13,15286,10784,1074.7797546062052,62.115746843333284,64,630.1911518569411,444.5886027492642,2,2,0.018518518518518517,0.07692307692307693,3.2080070066335553,0.11430163249350439,0,0,0,0,0,0,0,283.0740740740741,829.5384615384615,0,0,54,1,13,54,13,13,0,0,0,54,13,0,Exploits,1
14.189374507276094,tcp,dns,FIN,8,16,12385,4683,1202.871908923666,68.81296248813634,64,872.8362193590114,330.03568956465483,0,2,0.125,0.0625,1.7086547225762585,1.0476730543397104,0,0,0,0,0,0,0,1548.125,292.6875,0,0,8,1,16,8,16,16,0,0,0,8,16,0,Generic,1
0.23531530688544067,tcp,ftp,FIN,962,0,126195,0,536280.4556587385,59.83782948719124,64,536280.4556587385,0.0,1,1,0.0010395010395010396,1.0,1.3642056426085432,2.03913439959093,0,0,0,0,0,0,0,131.17983367983368,0.0,0,0,962,1,0,962,0,0,0,0,0,962,0,0,DoS,1
1.4137133541772244,tcp,ftp,FIN,16,19,680,7019,5445.94134111493,61.170911665713035,64,481.0027421688729,4964.938598946057,1,0,0.0625,0.05263157894736842,1.1289378918935706,0.28234483831874807,0,0,0,0,0,0,0,42.5,369.42105263157896,0,0,16,1,19,16,19,19,0,0,0,16,19,0,Normal,0
3.926501999614988,tcp,http,FIN,420,494,2212,998,817.5215497954046,68.20754227419937,64,563.3512984882974,254.17025130710707,0,0,0.002380952380952381,0.0020242914979757085,0.12059511059315131,2.608879469019824,0,0,0,0,0,0,0,5.266666666666667,2.020242914979757,0,0,420,1,494,420,494,494,0,0,0,420,494,0,Fuzzers,1
10.38645420972126,tcp,dns,FIN,22,22,3719,6085,943.9217467327677,66.23896356827005,64,358.06252306193016,585.8592236708375,1,2,0.045454545454545456,0.045454545454545456,0.7254540033669725,0.09246250567624276,0,0,0,0,0,0,0,169.04545454545453,276.59090909090907,0,0,22,1,22,22,22,22,0,0,0,22,22,0,Normal,0
11.643711332494865,tcp,http,FIN,23,22,1554,5370,594.6557589998596,63.458410585827195,64,133.46260102336535,461.1931579764942,0,1,0.043478260869565216,0.045454545454545456,0.17279285258696817,1.911154541010017,0,0,0,0,0,0,0,67.56521739130434,244.0909090909091,0,0,23,1,22,23,22,22,0,0,0,23,22,0,Normal,0
19.1530416320138,tcp,http,FIN,7,18,6583,6607,688.663464185932,62.21149487002876,64,343.7051997525391,344.9582644333929,1,1,0.14285714285714285,0.05555555555555555,2.921170968989607,1.574608367009704,0,0,0,0,0,0,0,940.4285714285714,367.05555555555554,0,0,7,1,18,7,18,18,0,0,0,7,18,0,Normal,0
6.18446347627615,tcp,ftp,FIN,36,14,11143,4013,2450.657208687386,64.45088655892076,64,1801.7731114016592,648.8840972857272,0,0,0.027777777777777776,0.07142857142857142,0.05044793346405855,1.5279011515696779,0,0,0,0,0,0,0,309.52777777777777,286.64285714285717,0,0,36,1,14,36,14,14,0,0,0,36,14,0,Generic,1
18.92661283939118,tcp,smtp,FIN,27,10,204,3987,221.43423313850667,61.898843979321,64,10.778473767658163,210.6557593708485,2,2,0.037037037037037035,0.1,0.4775037705120095,1.881202335243898,0,0,0,0,0,0,0,7.555555555555555,398.7,0,0,27,1,10,27,10,10,0,0,0,27,10,0,Normal,0
10.881133469946171,tcp,dns,FIN,11,28,2257,6757,828.4063443295482,60.9211984075319,64,207.4232437488119,620.9831005807364,0,2,0.09090909090909091,0.03571428571428571,2.374606912607528,0.8598778276704885,0,0,0,0,0,0,0,205.1818181818182,241.32142857142858,0,0,11,1,28,11,28,28,0,0,0,11,28,0,Generic,1
2.520434684759464,tcp,smtp,FIN,30,29,1961,1541,1389.442869190721,66.69527148711758,64,778.0403959117658,611.4024732789552,1,0,0.03333333333333333,0.034482758620689655,0.021688612859377586,0.7242353557682731,0,0,0,0,0,0,0,65.36666666666666,53.13793103448276,0,0,30,1,29,30,29,29,0,0,0,30,29,0,Normal,0
1.1675429664637063,tcp,ftp,FIN,9,8,749,4398,4408.4030719566645,65.37668674508278,64,641.5181466670958,3766.8849252895693,1,0,0.1111111111111111,0.125,1.3197918020278916,1.739917089626703,0,0,0,0,0,0,0,83.22222222222223,549.75,0,0,9,1,8,9,8,8,0,0,0,9,8,0,Normal,0
0.9046125659315556,tcp,dns,FIN,304,735,1206,320,1686.9100181341717,59.668352306559775,64,1333.1674193118029,353.7425988223689,2,2,0.003289473684210526,0.0013605442176870747,0.28108161457294345,0.7456186976481727,0,0,0,0,0,0,0,3.9671052631578947,0.43537414965986393,0,0,304,1,735,304,735,735,0,0,0,304,735,0,Reconnaissance,1
0.9630184798427136,tcp,smtp,FIN,874,417,479,98,599.1577649623498,67.2163857743069,64,497.3944010692644,101.76336389308541,0,2,0.0011441647597254005,0.002398081534772182,0.14838496587576425,0.43715778244891224,0,0,0,0,0,0,0,0.5480549199084668,0.23501199040767387,0,0,874,1,417,874,417,417,0,0,0,874,417,0,Reconnaissance,1
8.890201148057795,tcp,dns,FIN,36,26,19308,9838,3278.441006519566,69.32898927451808,64,2171.8293746613526,1106.6116318582135,2,0,0.027777777777777776,0.038461538461538464,1.9731082118227956,0.460655969754227,0,0,0,0,0,0,0,536.3333333333334,378.38461538461536,0,0,36,1,26,36,26,26,0,0,0,36,26,0,Shellcode,1
0.23826992628926802,tcp,smtp,FIN,179,375,1515,152,6996.2669060307835,61.727166835253755,64,6358.334950591864,637.9319554389197,0,2,0.00558659217877095,0.0026666666666666666,0.6648608240210614,0.862618817752652,0,0,0,0,0,0,0,8.46368715083799,0.4053333333333333,0,0,179,1,375,179,375,375,0,0,0,179,375,0,Reconnaissance,1
6.539922741164911,tcp,smtp,FIN,21,46,18575,3660,3399.8872586130024,66.82734423792056,64,2840.247619911694,559.6396387013083,2,1,0.047619047619047616,0.021739130434782608,1.6907624327992972,0.7417575872306743,0,0,0,0,0,0,0,884.5238095238095,79.56521739130434,0,0,21,1,46,21,46,46,0,0,0,21,46,0,Exploits,1
22.62069932553101,tcp,dns,FIN,28,56,13318,5672,839.496592334208,64.20260419567023,64,588.7527970883087,250.7437952458993,0,2,0.03571428571428571,0.017857142857142856,1.1760652115113994,2.0941146593648137,0,0,0,0,0,0,0,475.64285714285717,101.28571428571429,0,0,28,1,56,28,56,56,0,0,0,28,56,0,Exploits,1
1.3658750939684272,tcp,http,FIN,361,842,1999,216,1621.670978394164,61.92286141905657,64,1463.5306030744623,158.14037531970177,1,0,0.002770083102493075,0.0011876484560570072,0.28967394938717866,1.3822739113576716,0,0,0,0,0,0,0,5.537396121883656,0.25653206650831356,0,0,361,1,842,361,842,842,0,0,0,361,842,0,Reconnaissance,1
12.16011968419598,tcp,smtp,FIN,7,52,18571,9318,2293.4807160036603,61.73686887889517,64,1527.2053632939144,766.275352709746,0,1,0.14285714285714285,0.019230769230769232,1.381850077207103,0.6158312418934158,0,0,0,0,0,0,0,2653.0,179.19230769230768,0,0,7,1,52,7,52,52,0,0,0,7,52,0,Shellcode,1
13.019890311892,tcp,dns,FIN,16,3,5620,5197,830.8057703159033,58.64579221131213,64,431.64726164143264,399.1585086744707,0,2,0.0625,0.3333333333333333,0.06022964242758745,1.3192459396044118,0,0,0,0,0,0,0,351.25,1732.3333333333333,0,0,16,1,3,16,3,3,0,0,0,16,3,0,Normal,0
1.2397834649534358,tcp,dns,FIN,2,30,2132,4190,5099.2775583093,66.99631401394842,64,1719.65513355195,3379.62242475735,2,1,0.5,0.03333333333333333,0.48293390790479884,1.4810802533154637,0,0,0,0,0,0,0,1066.0,139.66666666666666,0,0,2,1,30,2,30,30,0,0,0,2,30,0,Normal,0
2.470823968183762,tcp,http,FIN,975,885,1289,117,569.0409426591057,71.03881951054231,64,521.6883179854817,47.352624673624014,2,2,0.0010256410256410256,0.0011299435028248588,0.5009580592351328,3.494450045828896,0,0,0,0,0,0,0,1.322051282051282,0.13220338983050847,0,0,975,1,885,975,885,885,0,0,0,975,885,0,Reconnaissance,1
0.03381681513619715,tcp,dns,FIN,1021,0,59732,0,1766340.1996737274,71.90960863655947,64,1766340.1996737274,0.0,1,1,0.0009794319294809011,1.0,0.1174865457926845,0.7353470405296137,0,0,0,0,0,0,0,58.503428011753186,0.0,0,0,1021,1,0,1021,0,0,0,0,0,1021,0,0,DoS,1
2.5369026559154677,tcp,ftp,FIN,684,320,553,113,262.5248542536871,60.82290357994372,64,217.98234895238588,44.542505301301276,2,0,0.0014619883040935672,0.003125,2.467160700407929,3.9655472732402917,0,0,0,0,0,0,0,0.8084795321637427,0.353125,0,0,684,1,320,684,320,320,0,0,0,684,320,0,Reconnaissance,1
5.901407430168777,tcp,smtp,FIN,40,17,10502,3720,2409.9335909761544,71.40773409680804,64,1779.5754867410753,630.358104235079,2,2,0.025,0.058823529411764705,2.240695124189504,1.4441703356720328,0,0,0,0,0,0,0,262.55,218.8235294117647,0,0,40,1,17,40,17,17,0,0,0,40,17,0,Exploits,1
8.853250072279536,tcp,http,FIN,43,19,1958,6110,911.3037510667142,67.37903053214768,64,221.1617184666121,690.1420326001021,2,1,0.023255813953488372,0.05263157894736842,0.78525376694045,2.791019070472994,0,0,0,0,0,0,0,45.53488372093023,321.57894736842104,0,0,43,1,19,43,19,19,0,0,0,43,19,0,Exploits,1
9.989462052192014,tcp,smtp,FIN,35,9,4536,3135,767.9092187268215,69.94328772895031,64,454.07850555923113,313.8307131675903,1,2,0.02857142857142857,0.1111111111111111,0.08524440311954615,0.09287514005022439,0,0,0,0,0,0,0,129.6,348.3333333333333,0,0,35,1,9,35,9,9,0,0,0,35,9,0,Generic,1
10.168226718747954,tcp,dns,FIN,11,30,10235,6338,1629.88104596872,55.96593378372645,64,1006.5668560604506,623.3141899082692,0,0,0.09090909090909091,0.03333333333333333,1.450929579219439,0.47038973639014114,0,0,0,0,0,0,0,930.4545454545455,211.26666666666668,0,0,11,1,30,11,30,30,0,0,0,11,30,0,Generic,1
9.689880500437484,tcp,dns,FIN,25,27,7219,5360,1298.1584240829468,67.44734166804349,64,745.0040276218135,553.1543964611333,0,1,0.04,0.037037037037037035,2.082530666667538,0.8299959986138121,0,0,0,0,0,0,0,288.76,198.5185185185185,0,0,25,1,27,25,27,27,0,0,0,25,27,0,Normal,0
8.896468314755921,tcp,dns,FIN,18,14,2618,7893,1181.4800691827534,66.85381667344835,64,294.2740767881694,887.2059923945841,1,2,0.05555555555555555,0.07142857142857142,0.7115734684348545,0.004563994556266687,0,0,0,0,0,0,0,145.44444444444446,563.7857142857143,0,0,18,1,14,18,14,14,0,0,0,18,14,0,Generic,1
5.541539987372116,tcp,ftp,FIN,3,9,7710,1082,1586.5625836924264,59.76147848808334,64,1391.3100000305512,195.25258366187504,0,1,0.3333333333333333,0.1111111111111111,3.4994571348930466,1.0255443890960483,0,0,0,0,0,0,0,2570.0,120.22222222222223,0,0,3,1,9,3,9,9,0,0,0,3,9,0,Normal,0
8.454627876472667,tcp,smtp,FIN,12,52,14386,1144,1836.8638131568755,73.70977430330295,64,1701.5533043190476,135.3105088378278,2,2,0.08333333333333333,0.019230769230769232,0.8969497806023874,0.5343028394327123,0,0,0,0,0,0,0,1198.8333333333333,22.0,0,0,12,1,52,12,52,52,0,0,0,12,52,0,Shellcode,1
11.591083382686422,tcp,ftp,FIN,25,13,6134,6474,1087.7326634396009,61.674280569837656,64,529.1998855915698,558.5327778480311,1,1,0.04,0.07692307692307693,1.0297423570090651,2.6714711387379877,0,0,0,0,0,0,0,245.36,498.0,0,0,25,1,13,25,13,13,0,0,0,25,13,0,Normal,0
9.468162078134355,tcp,dns,FIN,24,12,7315,599,835.8538789990175,60.919552738347654,64,772.5892247760694,63.26465422294813,0,0,0.041666666666666664,0.08333333333333333,2.7546309920757546,0.7405993158681373,0,0,0,0,0,0,0,304.7916666666667,49.916666666666664,0,0,24,1,12,24,12,12,0,0,0,24,12,0,Normal,0
